COUNT_time,drivinstage,turn,omega,hsv.val,distance,gyro_deg
24584,0,22,63,14,255,0
24588,0,22,64,14,255,0
24592,0,22,64,14,255,0
24596,0,22,64,14,255,0
24600,0,22,64,14,255,0
24604,0,22,64,14,255,0
24608,0,22,64,14,255,0
24612,0,22,64,14,255,0
24616,0,22,64,14,255,0
24620,0,22,65,14,255,0
24624,0,22,65,14,255,0
24628,0,22,65,14,255,0
24632,0,22,65,14,255,0
24636,0,22,65,14,255,0
24640,0,22,65,14,255,0
24644,0,22,65,14,255,0
24648,0,22,65,14,255,0
24652,0,22,65,14,255,0
24656,0,22,65,14,255,0
24660,0,17,66,15,255,0
24664,0,18,66,15,255,0
24668,0,18,66,15,255,0
24672,0,18,66,15,255,0
24676,0,18,66,15,255,0
24680,0,18,67,15,42,0
24684,0,18,67,15,42,0
24688,0,13,67,16,42,0
24692,0,15,67,16,42,0
24696,0,15,67,16,42,0
24700,0,15,67,16,42,0
24704,0,15,67,16,42,0
24708,0,15,67,16,42,0
24712,0,15,67,16,42,0
24716,0,15,67,16,42,0
24720,0,15,68,16,42,0
24724,0,15,68,16,42,0
24728,0,9,68,17,42,0
24732,0,11,68,17,42,0
24736,0,11,68,17,42,0
24740,0,11,68,17,42,0
24744,0,11,68,17,42,0
24748,0,6,68,18,42,0
24752,0,7,68,18,42,0
24756,0,7,68,18,42,0
24760,0,7,68,18,42,0
24764,0,7,68,18,42,0
24768,0,2,69,19,42,0
24772,0,3,69,19,42,0
24776,0,3,69,19,42,0
24780,0,3,69,19,42,0
24784,0,3,69,19,42,0
24788,0,-1,69,20,42,0
24792,0,0,69,20,42,0
24796,100,0,69,20,42,0
24800,100,0,69,20,42,0
24804,100,0,69,20,42,0
24808,100,0,0,20,42,0
24812,100,0,0,20,42,0
24816,100,0,0,20,42,0
24820,100,-5,0,21,42,0
24824,100,-3,0,21,42,0
24828,100,-3,0,21,42,0
24832,100,-3,0,21,42,0
24836,100,-3,0,21,42,0
24840,100,-3,0,21,42,0
24844,100,-3,0,21,42,0
24848,100,-9,0,22,42,0
24852,100,-7,0,22,42,0
24856,100,-7,0,22,42,0
24860,100,-12,0,23,42,0
24864,0,-11,0,23,42,0
24868,0,-11,0,23,42,0
24872,0,-11,0,23,42,0
24876,0,-11,0,23,42,0
24880,0,-11,0,23,42,0
24884,0,-11,0,23,42,0
24888,0,-11,0,23,42,0
24892,0,-11,0,23,42,0
24896,0,-11,0,23,42,0
24900,0,-21,0,25,42,0
24904,0,-18,0,25,42,0
24908,0,-50,0,31,42,0
24912,0,-40,0,31,42,0
24916,0,-40,0,31,42,0
24920,0,-62,0,35,42,0
24924,0,-55,0,35,42,0
24928,0,-77,0,39,42,0
24932,0,-70,0,39,42,0
24936,0,-70,0,39,42,0
24940,0,-76,-1,40,42,0
24944,0,-74,-1,40,42,0
24948,0,4,-2,44,42,0
24952,0,2,-2,44,42,0
24956,0,2,-2,44,42,0
24960,0,5,-2,45,42,0
24964,0,4,-2,45,42,0
24968,0,7,-3,46,42,0
24972,0,6,-3,46,42,0
24976,0,6,-3,46,42,0
24980,0,7,-3,47,42,0
24984,0,7,-3,47,42,0
24988,0,7,-3,46,42,0
24992,0,7,-3,46,42,0
24996,0,7,-3,46,42,0
25000,0,7,-3,46,42,0
25004,0,7,-3,46,42,0
25008,0,7,-3,46,42,0
25012,0,7,-3,46,42,0
25016,0,7,-3,46,42,0
25020,0,7,-3,46,42,0
25024,0,7,-3,46,42,0
25028,0,7,-3,47,42,0
25032,0,7,-3,47,42,0
25036,0,7,-3,47,42,0
25040,0,7,-3,46,42,0
25044,0,7,-3,46,42,0
25048,0,8,-3,46,42,0
25052,0,8,-3,46,42,0
25056,0,8,-3,46,42,0
25060,0,8,-3,46,42,0
25064,0,8,-3,46,42,0
25068,0,8,-3,46,42,0
25072,0,8,-3,46,42,0
25076,0,8,-3,46,42,0
25080,0,8,-3,46,42,0
25084,0,8,-3,46,42,0
25088,0,8,-3,46,42,0
25092,0,8,-3,46,42,0
25096,0,8,-3,46,42,0
25100,0,8,-3,46,42,0
25104,0,8,-3,46,42,0
25108,0,8,-2,46,42,0
25112,0,8,-2,46,42,0
25116,0,8,-2,46,42,0
25120,0,8,-2,46,42,0
25124,0,8,-2,46,42,0
25128,0,8,-2,46,42,0
25132,0,8,-2,46,42,0
25136,0,8,-2,46,42,0
25140,0,8,-2,46,42,0
25144,0,8,-2,46,42,0
25148,0,8,-2,46,42,0
25152,0,8,-2,46,42,0
25156,0,8,-2,46,42,0
25160,0,8,-2,46,42,0
25164,0,8,-2,46,42,0
25168,0,8,-2,46,42,0
25172,0,8,-2,46,42,0
25176,0,8,-2,46,42,0
25180,0,8,-2,46,42,0
25184,0,8,-2,46,42,0
25188,0,8,-2,46,42,0
25192,0,8,-2,46,42,0
25196,0,8,-2,46,42,0
25200,0,7,-2,46,26,0
25204,0,7,-2,46,26,0
25208,0,7,-1,46,26,0
25212,0,7,-1,46,26,0
25216,0,7,-1,46,26,0
25220,0,6,-1,47,26,0
25224,0,6,-1,47,26,0
25228,0,6,-1,47,26,0
25232,0,6,-1,47,26,0
25236,0,6,-1,47,26,0
25240,0,6,-1,47,26,0
25244,0,6,-1,47,26,0
25248,0,5,-1,47,26,0
25252,0,6,-1,47,26,0
25256,0,6,-1,47,26,0
25260,0,6,-1,47,26,0
25264,0,6,-1,47,26,0
25268,0,6,-1,47,26,0
25272,0,6,-1,47,26,0
25276,0,6,-1,47,26,0
25280,0,6,-1,47,26,0
25284,0,6,-1,47,26,0
25288,0,5,0,47,26,0
25292,0,5,0,47,26,0
25296,0,5,0,47,26,0
25300,0,4,0,47,26,0
25304,0,4,0,47,26,0
25308,0,4,0,48,26,0
25312,0,4,0,48,26,0
25316,0,4,0,48,26,0
25320,0,3,0,48,26,0
25324,0,3,0,48,26,0
25328,0,3,0,48,26,0
25332,0,3,0,48,26,0
25336,0,3,0,48,26,0
25340,0,2,0,48,26,0
25344,0,3,0,48,26,0
25348,0,3,0,48,26,0
25352,0,3,0,48,26,0
25356,0,3,0,48,26,0
25360,0,1,0,48,26,0
25364,0,2,0,48,26,0
25368,0,2,0,48,26,0
25372,0,2,0,48,26,0
25376,0,2,0,48,26,0
25380,0,1,0,48,26,0
25384,0,1,0,48,26,0
25388,0,0,0,46,26,0
25392,100,0,0,46,26,0
25396,100,0,0,46,26,0
25400,100,-60,0,39,26,0
25404,0,-72,0,39,26,0
25408,0,-50,0,35,26,0
25412,0,-57,0,35,26,0
25416,0,-57,0,35,26,0
25420,0,-41,0,32,26,0
25424,0,-46,0,32,26,0
25428,0,-35,0,30,26,0
25432,0,-38,0,30,26,0
25436,0,-38,0,30,26,0
25440,0,-33,-1,29,26,0
25444,0,-34,-1,29,26,0
25448,0,-18,-1,26,26,0
25452,0,-23,-1,26,26,0
25456,0,-23,-1,26,26,0
25460,0,-23,-1,26,26,0
25464,0,-23,-1,26,26,0
25468,0,-17,-2,25,26,0
25472,0,-19,-2,25,26,0
25476,0,-19,-2,25,26,0
25480,0,-19,-2,25,26,0
25484,0,-19,-2,25,26,0
25488,0,-19,-2,25,26,0
25492,0,-18,-2,25,26,0
25496,0,-18,-2,25,26,0
25500,0,-18,-3,25,26,0
25504,0,-18,-3,25,26,0
25508,0,-18,-3,25,26,0
25512,0,-18,-3,25,26,0
25516,0,-18,-3,25,26,0
25520,0,-13,-3,24,26,0
25524,0,-15,-3,24,26,0
25528,0,-15,-3,24,26,0
25532,0,-15,-3,24,26,0
25536,0,-15,-3,24,26,0
25540,0,-9,-4,23,26,0
25544,0,-11,-4,23,26,0
25548,0,-11,-4,23,26,0
25552,0,-11,-4,23,26,0
25556,0,-11,-4,23,26,0
25560,0,0,-4,21,26,0
25564,100,-3,-4,21,26,0
25568,100,-3,-4,21,26,0
25572,100,-3,-4,21,26,0
25576,100,-3,-4,21,26,0
25580,100,1,0,20,26,0
25584,100,0,0,20,26,0
25588,100,5,0,19,26,0
25592,100,3,0,19,26,0
25596,100,3,0,19,26,0
25600,100,3,0,19,26,0
25604,100,3,0,19,26,0
25608,100,8,0,18,26,0
25612,100,7,0,18,26,0
25616,100,7,0,18,26,0
25620,100,7,0,18,26,0
25624,100,7,0,18,26,0
25628,100,12,0,17,26,0
25632,0,11,0,17,26,0
25636,0,16,0,16,26,0
25640,0,14,0,16,26,0
25644,0,14,0,16,26,0
25648,0,14,0,16,26,0
25652,0,14,0,16,26,0
25656,0,14,0,16,26,0
25660,0,14,0,16,26,0
25664,0,14,0,16,26,0
25668,0,14,0,16,26,0
25672,0,14,0,16,26,0
25676,0,15,0,16,26,0
25680,0,20,0,15,11,0
25684,0,20,0,15,11,0
25688,0,20,0,15,11,0
25692,0,20,0,15,11,0
25696,0,20,0,15,11,0
25700,0,20,0,14,11,0
25704,0,20,0,14,11,0
25708,0,20,1,14,11,0
25712,0,20,1,14,11,0
25716,0,20,1,14,11,0
25720,0,20,1,14,11,0
25724,0,20,1,14,11,0
25728,0,20,1,14,11,0
25732,0,20,1,14,11,0
25736,0,20,1,14,11,0
25740,0,20,1,14,11,0
25744,0,20,1,14,11,0
25748,0,20,1,14,11,0
25752,0,20,1,14,11,0
25756,0,20,1,14,11,0
25760,0,20,1,14,11,0
25764,0,20,1,14,11,0
25768,0,20,1,14,11,0
25772,0,20,1,14,11,0
25776,0,20,2,14,11,1
25780,0,20,2,14,11,1
25784,0,20,2,14,11,1
25788,0,20,2,14,11,1
25792,0,20,2,14,11,1
25796,0,20,2,14,11,1
25800,0,20,2,14,11,1
25804,0,20,2,14,11,1
25808,0,20,2,14,11,2
25812,0,20,2,14,11,2
25816,0,20,2,14,11,2
25820,0,20,2,13,11,2
25824,0,20,2,13,11,2
25828,0,20,2,12,11,3
25832,0,20,2,12,11,3
25836,0,20,2,12,11,3
25840,0,20,2,12,11,3
25844,0,20,2,12,11,3
25848,0,20,2,12,11,4
25852,0,20,2,12,11,4
25856,0,20,2,12,11,4
25860,0,20,3,11,11,4
25864,0,20,3,11,11,4
25868,0,20,3,10,11,5
25872,0,20,3,10,11,5
25876,0,20,3,10,11,5
25880,0,20,3,10,11,5
25884,0,20,3,10,11,5
25888,0,20,3,9,11,5
25892,0,20,3,9,11,5
25896,0,20,3,9,11,5
25900,0,20,3,8,11,6
25904,0,20,3,8,11,6
25908,0,20,3,7,11,6
25912,0,20,3,7,11,6
25916,0,20,3,7,11,6
25920,0,20,3,7,11,7
25924,0,20,3,7,11,7
25928,0,20,2,5,11,7
25932,0,20,2,5,11,7
25936,0,20,2,5,11,7
25940,0,20,2,5,11,7
25944,0,20,2,5,11,7
25948,0,20,2,3,11,8
25952,0,20,2,3,11,8
25956,0,20,2,3,11,8
25960,0,20,2,3,11,8
25964,0,20,2,3,11,8
25968,0,20,2,3,11,8
25972,0,20,2,3,11,8
25976,0,20,2,3,11,9
25980,0,20,2,3,11,9
25984,0,20,2,3,11,9
25988,0,20,2,3,11,9
25992,0,20,2,3,11,9
25996,0,20,2,3,11,9
26000,0,20,2,3,11,9
26004,0,20,2,3,11,9
26008,0,20,2,3,11,9
26012,0,20,2,3,11,9
26016,0,20,2,3,11,9
26020,0,20,2,3,11,10
26024,0,20,2,3,11,10
26028,0,20,2,3,11,10
26032,0,20,2,3,11,10
26036,0,20,2,3,11,10
26040,0,20,3,3,11,10
26044,0,20,3,3,11,10
26048,0,20,3,3,11,10
26052,0,20,3,3,11,10
26056,0,20,3,3,11,10
26060,0,20,3,3,11,11
26064,0,20,3,3,11,11
26068,0,20,3,3,11,11
26072,0,20,3,3,11,11
26076,0,20,3,3,11,11
26080,0,20,3,3,11,11
26084,0,20,3,3,11,11
26088,0,20,3,3,11,11
26092,0,20,3,3,11,11
26096,0,20,3,3,11,11
26100,0,20,3,3,11,11
26104,0,20,3,3,11,11
26108,0,20,3,3,11,12
26112,0,20,3,3,11,12
26116,0,20,3,3,11,12
26120,0,20,3,3,11,12
26124,0,20,3,3,11,12
26128,0,20,3,3,11,12
26132,0,20,3,3,11,12
26136,0,20,3,3,11,12
26140,0,20,3,3,11,12
26144,0,20,3,3,11,12
26148,0,20,2,3,11,12
26152,0,20,2,3,11,12
26156,0,20,2,3,11,12
26160,0,20,2,3,11,12
26164,0,20,2,3,11,12
26168,0,20,2,3,11,12
26172,0,20,2,3,11,12
26176,0,20,2,3,11,12
26180,0,20,2,3,11,12
26184,0,20,2,3,11,12
26188,0,20,2,3,11,13
26192,0,20,2,3,11,13
26196,0,20,2,3,11,13
26200,0,20,2,3,11,13
26204,0,20,2,3,11,13
26208,0,20,2,3,11,13
26212,0,20,2,3,11,13
26216,0,20,2,3,11,13
26220,0,20,2,3,11,13
26224,0,20,2,3,11,13
26228,0,20,2,3,11,13
26232,0,20,2,3,11,13
26236,0,20,2,3,11,13
26240,0,20,2,3,11,13
26244,0,20,2,3,11,13
26248,0,20,2,3,11,13
26252,0,20,2,3,11,13
26256,0,20,2,3,11,13
26260,0,20,2,3,11,13
26264,0,20,2,3,11,13
26268,0,20,3,3,11,13
26272,0,20,3,3,11,13
26276,0,20,3,3,11,13
26280,0,20,3,3,11,13
26284,0,20,3,3,11,13
26288,0,20,3,3,11,13
26292,0,20,3,3,11,13
26296,0,20,3,3,11,13
26300,0,20,3,3,11,13
26304,0,20,3,3,11,13
26308,0,20,3,3,11,13
26312,0,20,3,3,11,13
26316,0,20,3,3,11,13
26320,0,20,3,3,11,13
26324,0,20,3,3,11,13
26328,0,20,3,3,11,13
26332,0,20,3,3,11,13
26336,0,20,3,3,11,13
26340,0,20,3,3,11,13
26344,0,20,3,3,11,13
26348,0,20,3,3,11,13
26352,0,20,3,3,11,13
26356,0,20,3,3,11,13
26360,0,20,3,3,11,13
26364,0,20,3,3,11,13
26368,0,20,3,3,11,13
26372,0,20,3,3,11,13
26376,0,20,3,3,11,13
26380,0,20,3,3,11,13
26384,0,20,3,3,11,13
26388,0,20,2,3,11,13
26392,0,20,2,3,11,13
26396,0,20,2,3,11,13
26400,0,20,2,3,11,13
26404,0,20,2,3,11,13
26408,0,20,2,3,11,13
26412,0,20,2,3,11,13
26416,0,20,2,3,11,12
26420,0,20,2,3,11,12
26424,0,20,2,3,11,12
26428,0,20,2,3,11,12
26432,0,20,2,3,11,12
26436,0,20,2,3,11,12
26440,0,20,2,3,11,12
26444,0,20,2,3,11,12
26448,0,20,2,3,11,12
26452,0,20,2,3,11,12
26456,0,20,2,3,11,12
26460,0,20,2,3,11,12
26464,0,20,2,3,11,12
26468,0,20,2,5,11,12
26472,0,20,2,5,11,12
26476,0,20,2,6,11,12
26480,0,20,2,6,11,12
26484,0,20,2,6,11,12
26488,0,20,2,8,11,12
26492,0,20,2,8,11,12
26496,0,20,3,9,11,11
26500,0,20,3,9,11,11
26504,0,20,3,9,11,11
26508,0,20,3,10,11,11
26512,0,20,3,10,11,11
26516,0,20,3,10,11,11
26520,0,20,3,11,11,11
26524,0,20,3,11,11,11
26528,0,20,3,12,11,11
26532,0,20,3,12,11,11
26536,0,20,3,12,11,11
26540,0,20,3,13,11,11
26544,0,20,3,13,11,11
26548,0,20,3,14,11,10
26552,0,20,3,14,11,10
26556,0,20,3,14,11,10
26560,0,20,3,15,11,10
26564,0,20,3,15,11,10
26568,0,20,3,16,11,10
26572,0,20,3,16,11,10
26576,0,20,3,16,11,10
26580,0,20,3,16,11,10
26584,0,20,3,16,11,10
26588,0,20,3,17,11,9
26592,0,20,3,17,11,9
26596,0,20,3,17,11,9
26600,0,20,3,17,11,9
26604,0,20,3,17,11,9
26608,0,20,3,17,11,9
26612,0,20,3,17,11,9
26616,0,20,2,18,11,9
26620,0,20,2,18,11,9
26624,0,20,2,18,11,9
26628,0,20,2,18,11,8
26632,0,20,2,18,11,8
26636,0,20,2,19,11,8
26640,0,20,2,19,11,8
26644,0,20,2,19,11,8
26648,0,20,2,19,11,8
26652,0,20,2,19,11,8
26656,0,20,2,19,11,7
26660,0,20,2,19,11,7
26664,0,20,2,19,11,7
26668,0,20,2,20,11,7
26672,0,20,2,20,11,7
26676,0,20,2,20,11,7
26680,0,20,2,21,11,7
26684,0,20,2,21,11,7
26688,0,20,2,21,11,6
26692,0,20,2,21,11,6
26696,0,20,2,21,11,6
26700,0,20,2,23,11,6
26704,0,20,2,23,11,6
26708,0,20,2,24,11,6
26712,0,20,2,24,11,6
26716,0,20,2,24,11,6
26720,0,20,2,25,11,5
26724,0,20,2,25,11,5
26728,0,20,2,26,11,5
26732,0,20,2,26,11,5
26736,0,20,3,27,11,4
26740,0,20,3,27,11,4
26744,0,20,3,27,11,4
26748,0,20,3,29,11,4
26752,0,20,3,29,11,4
26756,0,20,3,30,11,3
26760,0,20,3,30,11,3
26764,0,20,3,30,11,3
26768,0,20,3,32,11,3
26772,0,20,3,32,11,3
26776,0,20,3,32,11,3
26780,0,20,3,32,11,3
26784,0,20,3,32,11,3
26788,0,20,3,34,11,2
26792,0,20,3,34,11,2
26796,0,20,3,35,11,2
26800,0,20,3,35,11,2
26804,0,20,3,35,11,2
26808,0,20,3,37,11,1
26812,0,20,3,37,11,1
26816,0,20,3,38,11,0
26820,0,20,3,38,11,0
26824,0,20,3,38,11,0
26828,0,20,3,38,11,0
26832,0,20,3,38,11,0
26836,0,20,3,38,11,0
26840,0,20,3,40,11,0
26844,0,20,3,40,11,0
26848,0,20,3,40,11,0
26852,0,20,3,40,11,0
26856,0,20,3,40,11,0
26860,0,20,3,41,11,-1
26864,0,20,3,41,11,-1
26868,0,20,3,41,11,-1
26872,0,20,3,41,11,-1
26876,0,20,3,41,11,-1
26880,0,20,3,41,11,-1
26884,0,20,3,41,11,-1
26888,0,20,3,42,11,0
26892,0,20,3,42,11,0
26896,0,20,3,42,11,0
26900,0,20,3,42,11,0
26904,0,20,3,42,11,0
26908,0,20,3,41,11,0
26912,0,20,3,41,11,0
26916,0,20,2,41,11,0
26920,0,20,2,41,11,0
26924,0,20,2,41,11,0
26928,0,20,3,41,11,0
26932,0,20,3,41,11,0
26936,0,20,3,41,11,0
26940,0,20,3,41,11,0
26944,0,20,3,41,11,0
26948,0,20,3,41,11,0
26952,0,20,3,41,11,0
26956,0,20,2,40,11,-1
26960,0,20,2,40,11,-1
26964,0,20,2,40,11,-1
26968,0,20,2,41,11,-1
26972,0,20,2,41,11,-1
26976,0,20,2,41,11,-1
26980,0,20,2,41,11,-1
26984,0,20,2,41,11,-1
26988,0,20,2,41,11,-1
26992,0,20,2,41,11,-1
26996,0,20,2,41,11,-1
27000,0,20,2,40,11,-1
27004,0,20,2,40,11,-1
27008,0,20,3,40,11,-1
27012,0,20,3,40,11,-1
27016,0,20,3,40,11,-1
27020,0,20,3,40,11,-1
27024,0,20,3,40,11,-1
27028,0,20,3,40,11,-1
27032,0,20,3,40,11,-1
27036,0,20,3,40,11,-1
27040,0,20,3,39,11,-1
27044,0,20,3,39,11,-1
27048,0,20,3,39,11,0
27052,0,20,3,39,11,0
27056,0,20,3,39,11,0
27060,0,20,3,40,11,0
27064,0,20,3,40,11,0
27068,0,20,3,40,11,0
27072,0,20,3,40,11,0
27076,0,20,3,40,11,0
27080,0,20,3,40,11,0
27084,0,20,3,40,11,0
27088,0,20,3,39,11,0
27092,0,20,3,39,11,0
27096,0,20,3,39,11,0
27100,0,20,3,39,11,0
27104,0,20,3,39,11,0
27108,0,20,3,39,11,0
27112,0,20,3,39,11,0
27116,0,20,3,39,11,0
27120,0,20,3,39,11,0
27124,0,20,3,39,11,0
27128,0,20,3,40,11,0
27132,0,20,3,40,11,0
27136,0,20,3,38,11,0
27140,0,20,3,38,11,0
27144,0,20,3,38,11,0
27148,0,20,3,39,11,0
27152,0,20,3,39,11,0
27156,0,20,3,39,11,0
27160,0,20,3,39,11,0
27164,0,20,3,39,11,0
27168,0,20,3,39,11,0
27172,0,20,3,39,11,0
27176,0,20,3,39,11,0
27180,0,20,3,39,11,0
27184,0,20,3,39,11,0
27188,0,20,3,37,11,0
27192,0,20,3,37,11,0
27196,0,20,3,37,11,0
27200,0,20,3,38,11,0
27204,0,20,3,38,11,0
27208,0,20,3,38,11,0
27212,0,20,3,38,11,0
27216,0,20,3,38,11,0
27220,0,20,3,38,11,0
27224,0,20,3,38,11,0
27228,0,20,3,38,11,0
27232,0,20,3,38,11,0
27236,0,20,3,37,11,0
27240,0,20,3,37,11,0
27244,0,20,3,37,11,0
27248,0,20,3,38,11,0
27252,0,20,3,38,11,0
27256,0,20,3,38,11,0
27260,0,20,3,38,11,0
27264,0,20,3,38,11,0
27268,0,20,3,38,11,0
27272,0,20,3,38,11,0
27276,0,20,3,37,11,0
27280,0,20,3,37,11,0
27284,0,20,3,37,11,0
27288,0,20,3,38,11,0
27292,0,20,3,38,11,0
27296,0,20,3,38,11,0
27300,0,20,3,38,11,0
27304,0,20,3,38,11,0
27308,0,20,3,38,11,0
27312,0,20,3,38,11,0
27316,0,20,3,38,11,0
27320,0,20,3,38,11,0
27324,0,20,3,38,11,0
27328,0,20,3,39,11,0
27332,0,20,3,39,11,0
27336,0,20,3,39,11,0
27340,0,20,3,38,11,0
27344,0,20,3,38,11,0
27348,0,20,3,39,11,0
27352,0,20,3,39,11,0
27356,0,20,3,39,11,0
27360,0,20,3,39,11,0
27364,0,20,3,39,11,0
27368,0,20,3,39,11,0
27372,0,20,3,39,11,0
27376,0,20,3,39,11,0
27380,0,20,3,39,11,0
27384,0,20,3,39,11,0
27388,0,20,3,38,11,0
27392,0,20,3,38,11,0
27396,0,20,3,38,11,0
27400,0,20,3,38,11,0
27404,0,20,3,38,11,0
27408,0,20,3,39,11,0
27412,0,20,3,39,11,0
27416,0,20,3,39,11,0
27420,0,20,3,39,11,0
27424,0,20,3,39,11,0
27428,0,20,3,39,11,0
27432,0,20,3,39,11,0
27436,0,20,3,38,11,0
27440,0,20,3,38,11,0
27444,0,20,3,38,11,0
27448,0,20,3,39,11,0
27452,0,20,3,39,11,0
27456,0,20,3,39,11,0
27460,0,20,3,39,11,0
27464,0,20,3,39,11,0
27468,0,20,3,39,11,0
27472,0,20,3,39,11,0
27476,0,20,3,39,11,0
27480,0,20,3,39,11,0
27484,0,20,3,39,11,0
27488,0,20,3,39,11,0
27492,0,20,3,39,11,0
27496,0,20,3,39,11,0
27500,0,20,3,39,11,0
27504,0,20,3,39,11,0
27508,0,20,3,39,11,0
27512,0,20,3,39,11,0
27516,0,20,3,39,11,0
27520,0,20,3,39,11,0
27524,0,20,3,39,11,0
27528,0,20,3,39,11,0
27532,0,20,3,39,11,0
27536,0,20,3,40,11,0
27540,0,20,3,40,11,0
27544,0,20,3,40,11,0
27548,0,20,3,39,11,0
27552,0,20,3,39,11,0
27556,0,20,3,39,11,0
27560,0,20,3,39,11,0
27564,0,20,3,39,11,0
27568,0,20,3,39,11,0
27572,0,20,3,39,11,0
27576,0,20,3,39,11,0
27580,0,20,3,39,11,0
27584,0,20,3,39,11,0
27588,0,20,3,39,11,0
27592,0,20,3,39,11,0
27596,0,20,3,40,11,0
27600,0,20,3,40,11,0
27604,0,20,3,40,11,0
27608,0,20,3,39,11,0
27612,0,20,3,39,11,0
27616,0,20,3,39,11,0
27620,0,20,3,39,11,0
27624,0,20,3,39,11,0
27628,0,20,3,39,11,0
27632,0,20,3,39,11,0
27636,0,20,3,39,11,0
27640,0,20,3,39,11,0
27644,0,20,3,39,11,0
27648,0,20,3,39,11,0
27652,0,20,3,39,11,0
27656,0,20,3,39,11,0
27660,0,20,3,39,11,0
27664,0,20,3,39,11,0
27668,0,20,3,39,11,0
27672,0,20,3,39,11,0
27676,0,20,3,39,11,0
27680,0,20,3,39,11,0
27684,0,20,3,39,11,0
27688,0,20,3,39,11,0
27692,0,20,3,39,11,0
27696,0,20,3,39,11,0
27700,0,20,3,39,11,0
27704,0,20,3,39,11,0
27708,0,20,3,39,11,0
27712,0,20,3,39,11,0
27716,0,20,3,39,11,0
27720,0,20,3,39,11,0
27724,0,20,3,39,11,0
27728,0,20,3,39,11,0
27732,0,20,3,39,11,0
27736,0,20,3,38,11,0
27740,0,20,3,38,11,0
27744,0,20,3,38,11,0
27748,0,20,3,39,11,0
27752,0,20,3,39,11,0
27756,0,20,3,39,11,0
27760,0,20,3,39,11,0
27764,0,20,3,39,11,0
27768,0,20,3,39,11,0
27772,0,20,3,39,11,0
27776,0,20,3,39,11,0
27780,0,20,3,39,11,0
27784,0,20,3,39,11,0
27788,0,20,3,39,11,0
27792,0,20,3,39,11,0
27796,0,20,3,38,11,0
27800,0,20,3,38,11,0
27804,0,20,3,38,11,0
27808,0,20,3,38,11,0
27812,0,20,3,38,11,0
27816,0,20,3,38,11,0
27820,0,20,3,38,11,0
27824,0,20,3,38,11,0
27828,0,20,3,38,11,0
27832,0,20,3,38,11,0
27836,0,20,3,38,11,0
27840,0,20,3,39,11,0
27844,0,20,3,39,11,0
27848,0,20,3,39,11,0
27852,0,20,3,39,11,0
27856,0,20,3,39,11,0
27860,0,20,3,39,11,0
27864,0,20,3,39,11,0
27868,0,20,3,38,11,0
27872,0,20,3,38,11,0
27876,0,20,3,38,11,0
27880,0,20,3,38,11,0
27884,0,20,3,38,11,0
27888,0,20,3,38,11,0
27892,0,20,3,38,11,0
27896,0,20,3,38,11,0
27900,0,20,3,38,11,0
27904,0,20,3,38,11,0
27908,0,20,3,38,11,0
27912,0,20,3,38,11,0
27916,0,20,3,38,11,0
27920,0,20,3,38,11,0
27924,0,20,3,38,11,0
27928,0,20,3,38,11,0
27932,0,20,3,38,11,0
27936,0,20,3,37,11,0
27940,0,20,3,37,11,0
27944,0,20,3,37,11,0
27948,0,20,3,37,11,0
27952,0,20,3,37,11,0
27956,0,20,3,37,11,0
27960,0,20,3,37,11,0
27964,0,20,3,37,11,0
27968,0,20,3,38,11,0
27972,0,20,3,38,11,0
27976,0,20,3,38,11,0
27980,0,20,3,38,11,0
27984,0,20,3,38,11,0
27988,0,20,3,38,11,0
27992,0,20,3,38,11,0
27996,0,20,3,38,11,0
28000,0,20,3,38,11,0
28004,0,20,3,38,11,0
28008,0,20,3,37,11,0
28012,0,20,3,37,11,0
28016,0,20,3,37,11,0
28020,0,20,3,37,11,0
28024,0,20,3,37,11,0
28028,0,20,3,37,11,0
28032,0,20,3,37,11,0
28036,0,20,3,37,11,0
28040,0,20,3,37,11,0
28044,0,20,3,37,11,0
28048,0,20,3,37,11,0
28052,0,20,3,37,11,0
28056,0,20,3,37,11,0
28060,0,20,3,37,11,0
28064,0,20,3,37,11,0
28068,0,20,3,37,11,0
28072,0,20,3,37,11,0
28076,0,20,3,36,11,0
28080,0,20,3,36,11,0
28084,0,20,3,36,11,0
28088,0,20,3,36,11,0
28092,0,20,3,36,11,0
28096,0,20,3,36,11,0
28100,0,20,3,36,11,0
28104,0,20,3,36,11,0
28108,0,20,3,37,11,0
28112,0,20,3,37,11,0
28116,0,20,3,37,11,0
28120,0,20,3,37,11,0
28124,0,20,3,37,11,0
28128,0,20,3,37,11,0
28132,0,20,3,37,11,0
28136,0,20,3,37,11,0
28140,0,20,3,37,11,0
28144,0,20,3,37,11,0
28148,0,20,3,35,11,0
28152,0,20,3,35,11,0
28156,0,20,3,36,11,0
28160,0,20,3,36,11,0
28164,0,20,3,36,11,0
28168,0,20,3,36,11,0
28172,0,20,3,36,11,0
28176,0,20,3,36,11,0
28180,0,20,3,36,11,0
28184,0,20,3,36,11,0
28188,0,20,3,36,11,0
28192,0,20,3,36,11,0
28196,0,20,3,36,11,0
28200,0,20,3,36,11,0
28204,0,20,3,36,11,0
28208,0,20,3,36,11,0
28212,0,20,3,36,11,0
28216,0,20,3,35,11,0
28220,0,20,3,35,11,0
28224,0,20,3,35,11,0
28228,0,20,3,35,11,0
28232,0,20,3,35,11,0
28236,0,20,3,35,11,0
28240,0,20,3,35,11,0
